Time,RS_AccelX,RS_AccelY,RS_AccelZ,RS_GyroX,RS_GyroY,RS_GyroZ,RA_AccelX,RA_AccelY,RA_AccelZ,RA_GyroX,RA_GyroY,RA_GyroZ,RT_AccelX,RT_AccelY,RT_AccelZ,RT_GyroX,RT_GyroY,RT_GyroZ,LT_AccelX,LT_AccelY,LT_AccelZ,LT_GyroX,LT_GyroY,LT_GyroZ,LA_AccelX,LA_AccelY,LA_AccelZ,LA_GyroX,LA_GyroY,LA_GyroZ,LS_AccelX,LS_AccelY,LS_AccelZ,LS_GyroX,LS_GyroY,LS_GyroZ,Left_Force,Right_Force,LS_GyroX_filtered,LS_GyroY_filtered,LS_GyroZ_filtered,LT_GyroX_filtered,LT_GyroY_filtered,LT_GyroZ_filtered,LA_GyroX_filtered,LA_GyroY_filtered,LA_GyroZ_filtered,RS_GyroX_filtered,RS_GyroY_filtered,RS_GyroZ_filtered,RT_GyroX_filtered,RT_GyroY_filtered,RT_GyroZ_filtered,RA_GyroX_filtered,RA_GyroY_filtered,RA_GyroZ_filtered,Left_Knee_Angle,Gait_Phase
61809,0.03,-0.08,0.77,20.68,4.14,-61.17,0.0,-0.25,0.87,22.49,-35.14,-48.65,0.02,-0.09,0.75,-0.22,4.13,-34.19,0.12,-0.53,1.19,46.63,42.05,49.11,-0.05,1.11,0.94,-29.23,32.6,-112.34,0.1,0.38,0.96,-6.11,22.28,-107.37,-0.4995266259607815,1087.9612605490358,-8.32156031520349,11.322085937436931,-103.31737927031104,52.526991432986115,43.396863367454955,52.27605145757493,-20.85396032704348,17.269155819999447,-105.64687633577759,20.37357491361274,-2.9815652764233977,-62.042386473780304,-2.8358335368730843,2.196248445199964,-34.681640803579704,16.703147167972052,-45.02796668692099,-45.7640263419571,-14.574522050163816,Swing
61813,0.04,-0.09,0.78,21.4,4.01,-61.73,0.0,-0.24,0.87,23.33,-35.89,-48.77,0.01,-0.11,0.76,0.89,4.26,-33.92,0.09,-0.52,1.2,50.19,43.34,48.18,-0.06,1.12,1.0,-36.71,32.23,-102.24,0.09,0.32,0.94,-17.31,25.41,-97.31,0.5120606591101913,1052.8412621941288,-15.696972947070979,13.691330403138045,-92.9758426572183,55.26401151954882,43.7137659080162,50.37204142000873,-26.780572955408413,17.37827142197118,-94.65111788458788,21.467981887620073,-2.963058794779419,-62.33026978171366,-2.010522740476257,1.713348690002056,-34.425731446697064,17.31534091287369,-45.97493224616878,-45.8957012423243,-14.98250410876663,Swing
61817,0.03,-0.1,0.79,22.07,3.85,-62.17,-0.01,-0.25,0.89,23.91,-36.29,-49.32,0.01,-0.12,0.76,2.24,3.58,-33.62,0.07,-0.52,1.22,54.15,45.37,47.05,-0.07,1.11,1.07,-41.91,30.47,-90.18,0.08,0.25,0.93,-27.41,27.95,-86.5,-0.5253284824377648,1016.5896296545806,-21.836380746965464,15.547876980719897,-81.86873104102197,57.81280949357476,44.06958197666001,47.833934682877185,-30.901634255414333,16.93143914895292,-82.58996876855713,22.800526484298665,-2.817337228826256,-62.5447989528636,-0.8471564451139909,1.0786035957271414,-34.09026782937252,17.939423108873623,-46.93360226695297,-46.03908392072194,-15.326077568381075,Swing
61821,0.03,-0.1,0.79,23.63,3.94,-62.51,-0.01,-0.23,0.9,25.11,-37.76,-48.86,-0.01,-0.14,0.77,3.78,2.92,-33.07,0.04,-0.52,1.22,58.12,46.72,45.15,-0.08,1.09,1.13,-44.73,27.95,-76.25,0.06,0.18,0.93,-35.47,29.63,-74.83,0.5394063670139093,978.1957761512192,-26.498633859329722,16.840753588987166,-70.04656738751238,60.0053374891904,44.3907464203693,44.61366019686022,-33.160911948927605,16.003304932418448,-69.542642036041,24.339659057122457,-2.5445798363459167,-62.68316722963249,0.6421995157069093,0.2917809131405343,-33.66991837356259,18.569247025458786,-47.89528787674921,-46.20336440347428,-15.60371543752816,Swing
61825,0.02,-0.1,0.76,26.83,4.29,-62.46,-0.01,-0.23,0.91,25.35,-39.54,-48.88,-0.01,-0.15,0.76,5.63,1.81,-32.64,0.02,-0.52,1.23,62.07,47.96,42.3,-0.09,1.06,1.19,-44.78,25.27,-61.56,0.04,0.1,0.95,-40.44,30.57,-62.07,-0.5543821338172779,947.1606279049512,-29.488882290685275,17.54797094490544,-57.58304557213186,61.65586394822456,44.59984043732805,40.68201246762323,-33.57932434994277,14.698887517583938,-55.63296099346999,26.034426000942272,-2.1554860993865907,-62.750454196746745,2.4350270774182987,-0.6424130718549572,-33.16166869102404,19.205370242096105,-48.842573799065335,-46.39972788724288,-15.814666239280005,Swing
61829,0.02,-0.11,0.74,31.74,6.01,-62.02,-0.0,-0.23,0.89,25.73,-40.9,-48.69,-0.04,-0.15,0.77,8.02,0.9,-32.05,0.0,-0.52,1.25,65.58,48.39,38.53,-0.1,1.02,1.23,-42.04,22.76,-46.57,0.01,0.04,1.0,-41.75,30.21,-48.28,0.5703575389367793,913.5044780487916,-30.68882848857831,17.68041424332234,-44.575532064618365,62.579199473724884,44.62708854536244,36.04093617393886,-32.25889246825711,13.139854956116753,-41.02464293292348,27.818325529923914,-1.6722004009836304,-62.76064127669382,4.499538870870769,-1.7138479241561446,-32.56476069696819,19.85598421425673,-49.752147686934514,-46.63938704477,-15.959002400109586,Swing
61833,0.03,-0.1,0.74,35.01,7.18,-61.15,-0.03,-0.24,0.86,25.72,-42.05,-49.11,-0.04,-0.16,0.77,10.56,-0.8,-31.34,-0.01,-0.53,1.26,68.13,47.82,33.22,-0.09,0.99,1.28,-37.27,20.2,-29.9,0.0,-0.01,1.05,-40.36,29.21,-33.89,-0.5874512968950752,882.8707644726694,-30.07502902447714,17.282463119843673,-31.14218889515798,62.61286461990984,44.41861899169529,30.73388199543856,-29.378637465459928,11.45151039621994,-25.914446794988237,29.62334364331388,-1.1256578825675776,-62.735250792055034,6.796106081862365,-2.9071792256020372,-31.880832963694953,20.53562482726648,-50.600258792235046,-46.93069006743189,-16.037630762304996,Swing
61837,0.02,-0.11,0.76,35.96,8.35,-61.06,-0.03,-0.24,0.87,26.79,-42.5,-49.56,-0.05,-0.16,0.76,13.23,-2.09,-30.58,-0.0,-0.52,1.26,68.26,46.83,26.98,-0.08,0.96,1.29,-30.59,17.75,-13.24,-0.01,-0.07,1.07,-35.82,27.34,-19.3,0.6058029558316251,857.3364980464237,-27.72309228999779,16.428761872677065,-17.41566442968728,61.64081966870763,43.93993444802387,24.852287903404054,-25.182285439832317,9.752026339126711,-10.523747725178756,31.398655993921725,-0.5492363503440918,-62.69941813857543,9.279388551572959,-4.202798819577886,-31.11414969768645,21.26190875105708,-51.3674598355128,-47.277143140723744,-16.052260037045784,Swing
61841,0.01,-0.12,0.79,36.13,8.54,-60.9,-0.05,-0.25,0.88,27.69,-43.08,-50.15,-0.05,-0.16,0.78,15.92,-3.91,-29.53,0.01,-0.52,1.27,65.89,46.23,19.66,-0.06,0.94,1.29,-23.07,15.75,3.48,-0.01,-0.1,1.12,-29.84,25.21,-5.11,-0.6255779257162742,822.1576683897979,-23.7994586121249,15.217671844160984,-3.5352070009867322,59.61351129608802,43.17496667347198,18.536779066015498,-19.9595870215081,8.143714340683415,4.91254375439771,33.121850870713445,0.02788608066272939,-62.67737621807744,11.900618099375427,-5.5786433292244135,-30.271605071307096,22.05285113971809,-52.04061463342,-47.67717888594779,-16.005327599912874,Swing
61845,-0.01,-0.12,0.79,36.56,8.42,-60.93,-0.05,-0.25,0.86,28.73,-43.76,-50.44,-0.06,-0.16,0.77,19.2,-5.39,-28.96,0.02,-0.51,1.26,61.15,44.98,11.26,-0.04,0.91,1.28,-15.11,13.92,19.57,-0.0,-0.12,1.12,-22.78,22.63,8.64,0.6469740911623214,792.1819742819476,-18.54492986867279,13.762543051343952,10.359930514960784,56.55810204542353,42.1237209571979,11.972543903779945,-14.024188626532668,6.70612204614195,20.158437244284986,34.796707253497964,0.5838696561727156,-62.68961232711461,14.609649659582296,-7.012420280779181,-29.36252910808631,22.926556778830502,-52.612646355148065,-48.12507691712916,-15.899900816940129,Swing
61849,0.0,-0.13,0.78,38.02,9.18,-60.97,-0.06,-0.26,0.86,28.5,-44.39,-51.27,-0.07,-0.15,0.76,22.02,-6.6,-27.77,0.03,-0.5,1.26,55.12,44.01,2.91,-0.01,0.89,1.24,-6.68,12.26,34.88,0.02,-0.11,1.15,-14.69,20.37,21.8,-0.6702306387483332,762.6554388699816,-12.255217941248157,12.182003769414873,24.1334276414045,52.576034336698406,40.801048517083686,5.378783801211185,-7.69105585829579,5.490805516011624,34.988044439487,36.44285867748851,1.1030377842077654,-62.75182012644441,17.35732351372978,-8.483469009627557,-28.398767524834028,23.90164594275127,-53.08202137438524,-48.611940779651896,-15.739572838585865,Swing
61853,-0.01,-0.16,0.78,39.24,10.15,-61.42,-0.06,-0.26,0.87,29.74,-44.31,-51.8,-0.06,-0.15,0.77,24.86,-8.56,-26.85,0.04,-0.48,1.26,47.81,42.48,-5.7,0.01,0.87,1.21,0.52,11.91,48.85,0.05,-0.07,1.18,-5.3,18.16,34.95,0.6956400371997855,733.0067640871225,-5.26151988333321,10.590616471709343,37.65063689064681,47.82976213787835,39.236842271480825,-1.0069199136097955,-1.2556767921273109,4.5176190276130415,49.19358616502908,38.08586581999863,1.5735945885301768,-62.87484834485762,20.09815334121881,-9.973616025762057,-27.395079553191536,24.99535661582358,-53.45291667960709,-49.126620381156435,-15.528368811591665,Swing
61857,0.0,-0.15,0.8,40.6,10.39,-61.55,-0.06,-0.27,0.88,31.18,-44.89,-52.38,-0.06,-0.14,0.78,27.57,-9.94,-25.65,0.05,-0.46,1.26,40.3,39.76,-13.4,0.01,0.85,1.18,6.66,12.22,61.54,0.08,-0.02,1.17,4.28,16.21,47.48,-0.7235646001939293,708.0476656293913,2.0895694397391624,9.09101748514154,50.7745375933208,42.52275258374556,37.476398712318804,-6.947323176735117,5.022283969444546,3.7739906819078284,62.58882854926895,39.75108458690366,1.9876872577357454,-63.06547596076848,22.792337027855506,-11.467624651859168,-26.369260822976116,26.219912525881902,-53.73516724286826,-49.65690374885604,-15.270673285250668,Swing
61861,-0.0,-0.16,0.81,41.82,10.03,-61.87,-0.07,-0.28,0.88,32.68,-44.88,-52.81,-0.06,-0.12,0.78,30.0,-11.21,-24.63,0.07,-0.43,1.24,32.85,36.92,-19.95,0.01,0.83,1.15,11.89,12.75,72.46,0.09,0.03,1.16,13.33,14.86,59.66,0.7544598662215546,681.2101828837306,9.457460297553636,7.767967939099978,63.36069965926531,36.87694010830324,35.57824718666708,-12.224849995008482,10.92770267404073,3.2192013839512104,75.00694032299096,41.45968206179157,2.3425354230232083,-63.32760519506811,25.406594464193862,-12.953847206325921,-25.341823258886194,27.58070600290501,-53.94372517406695,-50.19050570735242,-14.971184063294185,Swing
61865,-0.0,-0.16,0.82,43.11,10.24,-62.5,-0.08,-0.29,0.89,33.97,-45.18,-53.41,-0.06,-0.1,0.77,31.89,-12.6,-23.16,0.1,-0.38,1.24,25.88,34.21,-24.82,0.01,0.81,1.13,17.34,13.24,83.35,0.09,0.08,1.14,20.9,14.41,71.35,-0.7889083881692657,656.3853976009325,16.527717138159613,6.68495459692052,75.25231557297727,31.11139691958105,33.607945182147816,-16.658544090349235,16.291126015267235,2.792916875717672,86.29324107156287,43.22471628709124,2.6392797171410294,-63.66329496197311,27.91366889556032,-14.424148089938825,-24.335287174545105,29.076873601490576,-54.09837084020023,-50.71540535480361,-14.634892527026537,Swing
61869,-0.0,-0.18,0.82,45.61,10.72,-62.71,-0.07,-0.29,0.89,35.31,-45.4,-53.9,-0.06,-0.1,0.76,34.4,-13.45,-22.1,0.11,-0.34,1.23,19.56,31.66,-27.83,-0.01,0.8,1.12,21.95,13.66,92.18,0.09,0.11,1.13,27.72,13.98,82.08,0.8276698986421978,630.7398657081624,23.027009446100802,5.88434744130038,86.27598033544176,25.424961563063363,31.62985406708637,-20.11564506337686,20.986572378551504,2.4250882447380695,96.29560599743925,45.04743251087404,2.8800423722994224,-64.0737726665713,30.2902631939471,-15.872448135772286,-23.372750608361205,30.701691771671747,-54.22386025598681,-51.21988063273916,-14.267087897413813,Swing
61873,-0.01,-0.17,0.82,48.1,11.04,-63.32,-0.09,-0.3,0.89,37.02,-45.11,-54.62,-0.06,-0.08,0.77,36.11,-14.82,-21.0,0.12,-0.29,1.24,13.76,29.73,-29.69,-0.02,0.78,1.13,25.52,14.26,101.03,0.09,0.14,1.12,32.61,13.44,91.66,-0.8717581302349052,609.0616782249284,28.73095341863554,5.390298312269493,96.23828404063208,19.983972528665717,29.69988056185146,-22.51620593638548,24.929676719071466,2.045363248267659,104.85570425561879,46.91609067510721,3.0663287628828826,-64.5603544920818,32.51426798354391,-17.29219954116714,-22.475830886693366,32.441484900848565,-54.350170603273675,-51.69279468353822,-13.873385394911619,Swing
61877,-0.01,-0.18,0.84,49.95,10.65,-63.98,-0.08,-0.31,0.89,38.95,-45.11,-55.21,-0.06,-0.06,0.77,37.92,-16.04,-19.88,0.12,-0.24,1.23,9.22,28.54,-29.61,-0.04,0.76,1.13,28.42,14.57,108.84,0.08,0.16,1.09,36.3,13.14,100.51,0.922562771546964,583.549206417452,33.46495799191492,5.2114807067384215,104.92280951216907,14.915167693222713,27.861220476698445,-23.831190534328687,28.076122788967705,1.5919553058617801,111.80362056584522,48.80850612976803,3.199221957219364,-65.12496787782291,34.56215258260038,-18.673494168793944,-21.662586436955557,34.27404335925201,-54.512021239424456,-52.12450203596347,-13.459781228340303,Swing
61881,-0.02,-0.17,0.84,51.73,10.53,-64.8,-0.1,-0.32,0.89,40.81,-45.4,-55.84,-0.06,-0.05,0.77,40.07,-17.37,-18.82,0.14,-0.23,1.24,5.29,27.11,-28.39,-0.06,0.73,1.14,30.31,14.73,116.69,0.07,0.18,1.08,39.83,12.97,108.6,-0.982051477191092,567.2752921606666,37.09960553018652,5.341709635683631,112.08854673441247,10.30376553370595,26.144217568058416,-24.075273484041006,30.419225889249873,1.0202435294313,116.95932939075153,50.695578909642016,3.278945487158539,-65.77078226813677,36.4065656810844,-20.00084787711847,-20.945381533853478,36.16782913455624,-54.74734579927156,-52.50846322739888,-13.032733829375482,Swing
61885,-0.02,-0.18,0.85,53.11,10.57,-65.63,-0.09,-0.32,0.89,43.13,-45.4,-56.08,-0.06,-0.03,0.78,41.59,-18.95,-18.54,0.15,-0.2,1.23,2.15,26.2,-26.24,-0.09,0.73,1.14,33.0,14.93,124.02,0.07,0.21,1.09,43.22,12.4,115.61,1.0531218996926637,535.4949894934713,39.545221227263426,5.758181347496652,117.4724443764566,6.19651271125955,24.569545103845094,-23.29550763150825,31.98763360728757,0.31099045411096576,120.14504472720837,52.54251411720542,3.3028360041697913,-66.5033909157683,38.014941724467235,-21.252237126225054,-20.328661314712882,38.082202831372335,-55.09570067462926,-52.84313478512422,-12.599264898280731,Swing
61889,-0.03,-0.17,0.84,54.75,10.5,-66.42,-0.1,-0.32,0.88,45.25,-45.37,-56.85,-0.05,-0.0,0.78,43.67,-20.37,-17.99,0.15,-0.16,1.24,-0.5,24.92,-23.76,-0.13,0.71,1.13,34.92,15.22,131.14,0.05,0.23,1.07,45.97,11.97,122.55,-1.1402541950613867,497.4806582980201,40.751715193006845,6.416793985965086,120.79916484170775,2.6084163875445805,23.152634189227857,-21.558151714537967,32.84631120898696,-0.5214023092564768,121.2116980110178,54.307403773994444,3.263331156774935,-67.3321474023381,39.34998009146822,-22.399605131152416,-19.80774384335271,39.96863606803519,-55.596682681234945,-53.13363740455721,-12.167066377183371,Swing
61893,-0.03,-0.16,0.84,56.63,10.75,-67.2,-0.1,-0.33,0.86,47.6,-45.34,-57.22,-0.06,0.04,0.78,45.15,-21.56,-17.42,0.15,-0.14,1.22,-2.64,23.54,-21.22,-0.23,0.6,1.15,33.57,14.85,136.95,0.01,0.26,1.06,47.72,12.37,128.89,1.2508167278766311,501.3084004725612,40.71626690023923,7.24453805156266,121.8018293774073,-0.4685756391479962,21.907527450734143,-18.93723826223263,33.10120393325028,-1.4200208159729053,120.0812251190814,55.938967561519725,3.147305127433055,-68.27097752387425,40.372095925871925,-23.410742195486662,-19.369037030822017,41.77309828213658,-56.28695331520476,-53.393517589974,-11.744579467312228,Swing
61897,-0.04,-0.16,0.84,59.35,11.01,-67.97,-0.11,-0.31,0.87,50.47,-45.7,-57.41,-0.06,0.06,0.77,45.86,-22.73,-17.19,0.15,-0.13,1.22,-4.6,21.24,-18.37,-0.29,0.34,1.16,30.95,11.53,138.85,-0.02,0.27,1.03,49.35,13.53,134.72,-1.3979466597700057,474.1601318630751,39.49778282991588,8.131765624292806,120.25813009342164,-3.05638689625595,20.848084157777127,-15.508089880545771,32.90028304857955,-2.278709653293259,116.80198776784657,57.37623128373242,2.937038796764632,-69.33814694719351,41.04338175943873,-24.251737691533165,-18.99048116909809,43.44001878483547,-57.195328898572605,-53.64683791750729,-11.340982437838992,Swing
61901,-0.05,-0.14,0.82,61.08,11.11,-68.84,-0.13,-0.3,0.9,52.21,-46.44,-57.73,-0.06,0.08,0.77,46.5,-23.67,-16.94,0.14,-0.13,1.2,-6.86,18.4,-15.82,-0.33,-0.02,1.15,28.06,7.44,136.89,-0.07,0.25,0.98,50.63,15.21,138.66,1.6077771688080886,458.1469557611465,37.23754837679022,8.928413577681528,116.04401085129959,-5.182779544460298,19.983823530186807,-11.347486532978156,32.42331981723568,-2.9450678957771976,111.60760399208678,58.552396414153236,2.6129391475269736,-70.55480791339716,41.33147728261736,-24.889504199937953,-18.64178555955991,44.91833523193273,-58.33696967867272,-53.92973212517194,-10.966007791315432,Swing
61905,-0.06,-0.12,0.8,62.5,10.78,-69.78,-0.16,-0.31,0.92,54.13,-47.61,-57.8,-0.05,0.12,0.76,46.43,-24.49,-16.95,0.14,-0.13,1.18,-9.38,15.91,-12.92,-0.4,-0.66,1.09,21.4,1.48,128.21,-0.12,0.17,0.93,49.56,17.8,139.59,-1.9410957328905496,437.1400274545585,34.18564149207627,9.446755840990317,109.20234965545424,-6.876862759566388,19.308828652915526,-6.5409639517495215,31.85953472684952,-3.2399273053162885,104.96434943077548,59.40194772448332,2.157317222379014,-71.94245033972412,41.21225647313482,-25.29460172273186,-18.285277409609744,46.16859131319008,-59.708124021262,-54.29078513501198,-10.629517613342585,Swing
61909,-0.09,-0.1,0.8,63.52,10.55,-70.56,-0.19,-0.28,0.96,56.43,-49.33,-57.81,-0.05,0.16,0.76,45.92,-24.88,-16.81,0.12,-0.13,1.15,-11.66,14.44,-9.36,-0.46,-1.83,0.88,10.5,-3.66,107.69,-0.19,-0.05,0.83,45.86,23.83,135.18,2.5778511597818423,423.6348877631387,30.727465689786808,9.47410525744544,100.0179484742922,-8.170099172122022,18.785872160665278,-1.1964464307919245,31.369557686174794,-2.9938300976076357,97.58708223201177,59.8678808906276,1.5579060084073113,-73.51927109147255,40.67168819046374,-25.444454311706114,-17.877814398609473,47.16975683828466,-61.28246502909019,-54.790174342449454,-10.34079270864378,Swing
61913,-0.12,-0.08,0.77,64.44,10.3,-72.22,-0.26,-0.25,0.97,57.63,-52.06,-57.34,-0.05,0.18,0.75,45.05,-25.44,-16.78,0.05,-0.15,1.11,-12.23,14.53,-4.02,-0.57,-2.0,0.78,-0.18,-6.8,76.45,-0.33,-0.42,0.7,38.97,34.13,121.94,-4.334044259960423,405.35432843221827,27.399124131510327,8.805000320552395,89.08232468035425,-9.101593244755943,18.331726642109857,4.539274893494102,31.022175694104803,-2.094723521910905,90.39444323350766,59.907974935136274,0.8108949114308559,-75.2955023953851,39.707072178968474,-25.32685555465363,-17.373639772320224,47.92668007076185,-63.01007568965497,-55.49678571447638,-10.107538890424042,Swing
61917,-0.17,-0.07,0.72,64.54,9.27,-74.23,-0.31,-0.22,1.0,57.52,-54.84,-56.59,-0.05,0.22,0.75,43.2,-25.63,-16.33,-0.08,-0.16,1.05,-12.11,16.73,2.32,-0.66,-2.0,0.91,11.76,-2.18,42.57,-0.6,-1.0,0.69,25.14,45.08,94.06,23.393763755301844,391.4156103830381,24.877679973702257,7.305043043800195,77.32020201256734,-9.722576572751004,17.810818546755264,10.46713531231766,30.719927447893426,-0.5329914378893912,84.37778000725119,59.50117352325264,-0.07597708095376461,-77.26894847835406,38.32744582902617,-24.94411711049192,-16.727851272548108,48.477503716921376,-64.82047826732688,-56.48173886402639,-9.934699497578366,Swing
61921,-0.24,-0.04,0.66,64.49,7.95,-77.0,-0.39,-0.21,0.98,55.56,-58.31,-55.84,-0.08,0.25,0.76,41.19,-25.53,-15.78,-0.28,-0.23,0.91,-11.8,22.23,10.76,-0.88,-2.0,1.5,51.56,4.53,19.66,-1.12,-1.69,0.99,-3.45,43.05,47.55,131.43448043451204,374.1377828739488,23.922530960258793,5.000197571020585,65.93475642814651,-10.095724644655121,17.044509685904725,16.331150302782536,30.186317007612747,1.5767277071686923,80.39364355158364,58.654411245153675,-1.0811397993708107,-79.4229013258608,36.552721423524126,-24.31820753022355,-15.899920581130798,48.895832999987164,-66.63025155921305,-57.8069938634181,-9.823296679963757,Swing
61925,-0.31,0.02,0.64,62.45,6.79,-80.41,-0.41,-0.21,0.92,53.39,-61.72,-56.66,-0.1,0.28,0.77,38.38,-23.99,-14.7,-0.54,-0.28,0.71,-11.76,29.5,20.76,-0.8,-1.66,2.0,65.93,17.38,23.07,-1.71,-1.95,1.49,-60.93,17.67,-3.27,279.45695183288376,363.04563300856546,25.217087439261263,2.141663198506646,56.229388304514984,-10.290176590235403,15.843210246084313,21.82705292841198,29.090806493670765,4.011627874579246,78.94490317390144,57.40857193611867,-2.1691318870049776,-81.72789568787503,34.411159099281825,-23.495587056254585,-14.856628215475164,49.28254441433972,-68.3546553412466,-59.50989079799947,-9.769639923877556,Swing
61929,-0.36,0.08,0.7,58.85,6.51,-83.85,-0.45,-0.21,0.85,52.46,-64.29,-59.49,-0.12,0.31,0.74,35.89,-21.86,-13.02,-0.79,-0.31,0.59,-10.94,34.38,32.08,-0.86,0.3,1.76,43.59,31.48,46.51,-1.79,-1.78,2.0,-83.2,-12.58,-24.47,427.9091974051281,343.45334821455657,29.069382805934918,-0.828745645924259,49.320306392018225,-10.375677261170598,14.062707696386399,26.628130806866295,27.251518425624713,6.4967496213377585,80.0500059321819,55.84002665287878,-3.291533286063144,-84.14764496096055,31.935667061456144,-22.548455482993152,-13.573718874880761,49.748076525490035,-69.9219549823272,-61.58859802732422,-9.765184797218517,Swing
61933,-0.41,0.13,0.82,55.02,5.18,-86.44,-0.42,-0.2,0.79,52.15,-65.2,-63.8,-0.14,0.34,0.71,33.71,-19.27,-11.4,-0.91,-0.33,0.6,-9.15,30.11,42.04,-0.86,1.06,1.43,13.68,31.17,78.68,-1.33,-1.06,2.0,-26.16,-18.54,-10.1,572.8403648987069,333.23985980695306,35.079880643390666,-3.4259332001163,45.857693227184704,-10.416049611806566,11.669185977419906,30.429144111378406,24.7340906192243,8.78537321657112,83.27028849523828,54.053539953378866,-4.386192220475487,-86.64758187068557,29.16073234391857,-21.56968159260888,-12.035691220663578,50.392232365314214,-71.28692518696197,-63.99569445101222,-9.79709216517709,Swing
61937,-0.43,0.16,0.92,53.18,1.96,-88.34,-0.4,-0.2,0.77,52.42,-64.59,-69.02,-0.15,0.35,0.69,31.57,-16.99,-9.32,-0.83,-0.35,0.7,-9.16,16.76,45.47,-0.54,1.09,1.37,9.73,26.98,100.49,-0.77,-0.29,2.0,65.73,-10.31,19.89,716.7105502972965,313.4155020092306,42.05943579493812,-5.2831987037226265,45.90958834988122,-10.460102118517408,8.77830009023671,32.99982580351998,21.769083983232427,10.721551838896284,87.87802578971498,52.167968799777775,-5.376464127043397,-89.20186721510869,26.122603337949368,-20.661889225952486,-10.234155821539124,51.288156272575584,-72.43778458663405,-66.6440305530385,-9.84935806434388,Swing
61941,-0.43,0.19,0.99,52.32,-1.6,-89.5,-0.4,-0.22,0.77,54.19,-63.76,-74.05,-0.14,0.34,0.7,28.74,-14.98,-7.04,-0.66,-0.39,0.78,-11.17,1.6,42.31,-0.16,1.08,1.28,16.47,24.11,108.05,-0.22,0.04,1.91,127.97,-4.38,44.82,866.3131697694125,297.1489248766337,48.3682034415875,-6.218103459835327,49.05615071388994,-10.533399726192778,5.636263005890844,34.226667181901234,18.610508498110292,12.24786709848968,93.0695079349284,50.30366434671893,-6.177418422881039,-91.79461971294648,22.86361505286932,-19.923637820828482,-8.16582476357625,52.47237898866723,-73.39262310740352,-69.42328453634175,-9.9043501576576,Swing
61945,-0.4,0.18,0.98,51.4,-4.08,-91.6,-0.42,-0.25,0.79,56.96,-63.19,-77.45,-0.16,0.4,0.75,24.4,-14.21,-5.48,-0.53,-0.42,0.8,-13.63,-7.2,36.53,0.09,1.13,1.05,16.23,25.62,111.33,0.2,0.08,1.44,131.84,-0.35,58.08,1012.3025034596404,294.92475893159457,52.48892561240313,-6.200252200800605,54.5979899663605,-10.639290867063448,2.545945227754262,34.12104039375292,15.477064401013758,13.372206751067328,98.12146547562836,48.579242232651296,-6.712532814176203,-94.41455789453188,19.43757892372845,-19.436010801355213,-5.831114137025148,53.9414462796617,-74.18700568741733,-72.22112704302873,-9.944547702273274,Swing
61949,-0.35,0.17,0.95,48.59,-3.47,-95.82,-0.42,-0.25,0.82,61.12,-63.54,-80.34,-0.12,0.42,0.79,18.74,-16.0,-3.02,-0.45,-0.41,0.81,-14.63,-7.01,32.05,0.15,1.16,0.85,7.18,28.56,118.46,0.41,0.06,1.09,112.32,1.32,65.76,1149.8862854580868,280.94214372401586,53.47047304313027,-5.2915611103412,61.74446830896128,-10.771431168765277,-0.21855535613972538,32.792293964046934,12.573291107228325,14.136413904167336,102.45852918574352,47.11536944367686,-6.934287706066869,-97.04786940055735,15.910400716930443,-19.253825630637007,-3.234783021278578,55.65674889858281,-74.85899705761454,-74.9411620766096,-9.954205778414918,Swing
